"189667;""20300"";""MBG0095"";""BU0363EJ02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ02"";""23.1"""
"189668;""20300"";""MBG0095"";""BU0363EJ02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ02"";""27.5"""
"189669;""20300"";""MBG0095"";""BU0363EJ02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ02"";""22.5"""
"189672;""20300"";""MBG0095"";""BU0363EJ03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ03"";""27.9"""
"189673;""20300"";""MBG0095"";""BU0363EJ03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ03"";""32.6"""
"189674;""20300"";""MBG0095"";""BU0363EJ03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EJ03"";""27.4"""
"189677;""20300"";""MBG0095"";""WK0363EK  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EK  "";""31.9"""
"189678;""20300"";""MBG0095"";""WK0363EK  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EK  "";""39.3"""
"189679;""20300"";""MBG0095"";""WK0363EK  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EK  "";""30.5"""
"189682;""20300"";""MBG0095"";""BU0363EK01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK01"";"
"189683;""20300"";""MBG0095"";""BU0363EK01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK01"";"
"189684;""20300"";""MBG0095"";""BU0363EK01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK01"";"
"189687;""20300"";""MBG0095"";""BU0363EK02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK02"";""30.1"""
"189688;""20300"";""MBG0095"";""BU0363EK02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK02"";""37.2"""
"189689;""20300"";""MBG0095"";""BU0363EK02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK02"";""30.6"""
"189692;""20300"";""MBG0095"";""BU0363EK03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK03"";""35.6"""
"189693;""20300"";""MBG0095"";""BU0363EK03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK03"";""42.8"""
"189694;""20300"";""MBG0095"";""BU0363EK03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK03"";""31.8"""
"189697;""20300"";""MBG0095"";""BU0363EK04"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK04"";""30.6"""
"189698;""20300"";""MBG0095"";""BU0363EK04"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK04"";""39.4"""
"189699;""20300"";""MBG0095"";""BU0363EK04"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EK04"";""30.7"""
"189702;""20300"";""MBG0095"";""WK0363EL  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EL  "";""24.3"""
"189703;""20300"";""MBG0095"";""WK0363EL  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EL  "";""30.9"""
"189704;""20300"";""MBG0095"";""WK0363EL  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EL  "";""24.7"""
"189707;""20300"";""MBG0095"";""BU0363EL01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL01"";""29"""
"189708;""20300"";""MBG0095"";""BU0363EL01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL01"";""38.2"""
"189709;""20300"";""MBG0095"";""BU0363EL01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL01"";""30.2"""
"189712;""20300"";""MBG0095"";""BU0363EL02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL02"";""25.3"""
"189713;""20300"";""MBG0095"";""BU0363EL02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL02"";""29.9"""
"189714;""20300"";""MBG0095"";""BU0363EL02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL02"";""24.5"""
"189717;""20300"";""MBG0095"";""BU0363EL03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL03"";""20.5"""
"189718;""20300"";""MBG0095"";""BU0363EL03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL03"";""29.4"""
"189719;""20300"";""MBG0095"";""BU0363EL03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EL03"";""22.8"""
"189722;""20300"";""MBG0095"";""WK0363EM  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EM  "";""28.5"""
"189723;""20300"";""MBG0095"";""WK0363EM  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EM  "";""37.7"""
"189724;""20300"";""MBG0095"";""WK0363EM  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EM  "";""28.6"""
"189727;""20300"";""MBG0095"";""BU0363EM01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM01"";""26.9"""
"189728;""20300"";""MBG0095"";""BU0363EM01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM01"";""34.8"""
"189729;""20300"";""MBG0095"";""BU0363EM01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM01"";""27"""
"189732;""20300"";""MBG0095"";""BU0363EM02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM02"";""30.5"""
"189733;""20300"";""MBG0095"";""BU0363EM02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM02"";""41.2"""
"189734;""20300"";""MBG0095"";""BU0363EM02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM02"";""30.1"""
"189737;""20300"";""MBG0095"";""BU0363EM03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM03"";""26.4"""
"189738;""20300"";""MBG0095"";""BU0363EM03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM03"";""32.9"""
"189739;""20300"";""MBG0095"";""BU0363EM03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM03"";""27"""
"189742;""20300"";""MBG0095"";""BU0363EM04"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM04"";""31.6"""
"189743;""20300"";""MBG0095"";""BU0363EM04"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM04"";""42.1"""
"189744;""20300"";""MBG0095"";""BU0363EM04"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EM04"";""31.5"""
"189747;""20300"";""MBG0095"";""WK0363EN  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EN  "";""28.3"""
"189748;""20300"";""MBG0095"";""WK0363EN  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EN  "";""36.4"""
"189749;""20300"";""MBG0095"";""WK0363EN  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EN  "";""28"""
"189752;""20300"";""MBG0095"";""BU0363EN01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN01"";""25.1"""
"189753;""20300"";""MBG0095"";""BU0363EN01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN01"";""32.5"""
"189754;""20300"";""MBG0095"";""BU0363EN01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN01"";""25.8"""
"189757;""20300"";""MBG0095"";""BU0363EN02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN02"";""28.3"""
"189758;""20300"";""MBG0095"";""BU0363EN02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN02"";""33.6"""
"189759;""20300"";""MBG0095"";""BU0363EN02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN02"";""27"""
"189762;""20300"";""MBG0095"";""BU0363EN03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN03"";""31.8"""
"189763;""20300"";""MBG0095"";""BU0363EN03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN03"";""45.3"""
"189764;""20300"";""MBG0095"";""BU0363EN03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN03"";""34.1"""
"189767;""20300"";""MBG0095"";""BU0363EN04"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN04"";""31.8"""
"189768;""20300"";""MBG0095"";""BU0363EN04"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN04"";""41.5"""
"189769;""20300"";""MBG0095"";""BU0363EN04"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EN04"";""30.8"""
"189772;""20300"";""MBG0095"";""WK0363EP  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EP  "";""25.8"""
"189773;""20300"";""MBG0095"";""WK0363EP  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EP  "";""31.9"""
"189774;""20300"";""MBG0095"";""WK0363EP  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EP  "";""26.2"""
"189777;""20300"";""MBG0095"";""BU0363EP01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP01"";""27.3"""
"189778;""20300"";""MBG0095"";""BU0363EP01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP01"";""32.9"""
"189779;""20300"";""MBG0095"";""BU0363EP01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP01"";""27.3"""
"189782;""20300"";""MBG0095"";""BU0363EP02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP02"";""25.9"""
"189783;""20300"";""MBG0095"";""BU0363EP02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP02"";""31.7"""
"189784;""20300"";""MBG0095"";""BU0363EP02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EP02"";""26.6"""
"189787;""20300"";""MBG0095"";""WK0363EQ  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EQ  "";""25.9"""
"189788;""20300"";""MBG0095"";""WK0363EQ  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EQ  "";""30.8"""
"189789;""20300"";""MBG0095"";""WK0363EQ  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EQ  "";""23.7"""
"189792;""20300"";""MBG0095"";""BU0363EQ01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EQ01"";""25.9"""
"189793;""20300"";""MBG0095"";""BU0363EQ01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EQ01"";""30.8"""
"189794;""20300"";""MBG0095"";""BU0363EQ01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EQ01"";""23.7"""
"189797;""20300"";""MBG0095"";""WK0363ER  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ER  "";""23"""
"189798;""20300"";""MBG0095"";""WK0363ER  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ER  "";""29.4"""
"189799;""20300"";""MBG0095"";""WK0363ER  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ER  "";""24.3"""
"189802;""20300"";""MBG0095"";""BU0363ER01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER01"";""23.9"""
"189803;""20300"";""MBG0095"";""BU0363ER01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER01"";""30.6"""
"189804;""20300"";""MBG0095"";""BU0363ER01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER01"";""25.4"""
"189807;""20300"";""MBG0095"";""BU0363ER02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER02"";""23"""
"189808;""20300"";""MBG0095"";""BU0363ER02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER02"";""29.1"""
"189809;""20300"";""MBG0095"";""BU0363ER02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ER02"";""24.1"""
"189812;""20300"";""MBG0095"";""WK0363ES  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ES  "";""28.8"""
"189813;""20300"";""MBG0095"";""WK0363ES  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ES  "";""36.1"""
"189814;""20300"";""MBG0095"";""WK0363ES  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ES  "";""27.2"""
"189817;""20300"";""MBG0095"";""BU0363ES01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES01"";""29.7"""
"189818;""20300"";""MBG0095"";""BU0363ES01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES01"";""37.1"""
"189819;""20300"";""MBG0095"";""BU0363ES01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES01"";""30.4"""
"189822;""20300"";""MBG0095"";""BU0363ES02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES02"";""31.4"""
"189823;""20300"";""MBG0095"";""BU0363ES02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES02"";""39.8"""
"189824;""20300"";""MBG0095"";""BU0363ES02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES02"";""28.2"""
"189827;""20300"";""MBG0095"";""BU0363ES03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES03"";""27.3"""
"189828;""20300"";""MBG0095"";""BU0363ES03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES03"";""32.2"""
"189829;""20300"";""MBG0095"";""BU0363ES03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ES03"";""26.6"""
"189832;""20300"";""MBG0095"";""WK0363ET  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ET  "";""22.1"""
"189833;""20300"";""MBG0095"";""WK0363ET  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ET  "";""27.1"""
"189834;""20300"";""MBG0095"";""WK0363ET  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363ET  "";""24.3"""
"189837;""20300"";""MBG0095"";""BU0363ET01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET01"";""23.1"""
"189838;""20300"";""MBG0095"";""BU0363ET01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET01"";""28.2"""
"189839;""20300"";""MBG0095"";""BU0363ET01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET01"";""25.6"""
"189842;""20300"";""MBG0095"";""BU0363ET02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET02"";""20.2"""
"189843;""20300"";""MBG0095"";""BU0363ET02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET02"";""25.6"""
"189844;""20300"";""MBG0095"";""BU0363ET02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363ET02"";""22.4"""
"189847;""20300"";""MBG0095"";""WK0363EU  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EU  "";""22.1"""
"189848;""20300"";""MBG0095"";""WK0363EU  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EU  "";""26.5"""
"189849;""20300"";""MBG0095"";""WK0363EU  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EU  "";""22.9"""
"189852;""20300"";""MBG0095"";""BU0363EU01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU01"";""23"""
"189853;""20300"";""MBG0095"";""BU0363EU01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU01"";""26.9"""
"189854;""20300"";""MBG0095"";""BU0363EU01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU01"";""24"""
"189857;""20300"";""MBG0095"";""BU0363EU02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU02"";""24.5"""
"189858;""20300"";""MBG0095"";""BU0363EU02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU02"";""28.6"""
"189859;""20300"";""MBG0095"";""BU0363EU02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU02"";""23.8"""
"189862;""20300"";""MBG0095"";""BU0363EU03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU03"";""20.5"""
"189863;""20300"";""MBG0095"";""BU0363EU03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU03"";""26.7"""
"189864;""20300"";""MBG0095"";""BU0363EU03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EU03"";""22.6"""
"189867;""20300"";""MBG0095"";""WK0363EV  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EV  "";""21.2"""
"189868;""20300"";""MBG0095"";""WK0363EV  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EV  "";""28"""
"189869;""20300"";""MBG0095"";""WK0363EV  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363EV  "";""24.2"""
"189872;""20300"";""MBG0095"";""BU0363EV01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV01"";""24.2"""
"189873;""20300"";""MBG0095"";""BU0363EV01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV01"";""29.3"""
"189874;""20300"";""MBG0095"";""BU0363EV01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV01"";""26.4"""
"189877;""20300"";""MBG0095"";""BU0363EV02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV02"";""20"""
"189878;""20300"";""MBG0095"";""BU0363EV02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV02"";""28.8"""
"189879;""20300"";""MBG0095"";""BU0363EV02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363EV02"";""23.9"""
"189882;""20300"";""MBG0095"";""WK0363FA  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FA  "";""40.1"""
"189883;""20300"";""MBG0095"";""WK0363FA  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FA  "";""54"""
"189884;""20300"";""MBG0095"";""WK0363FA  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FA  "";""30.1"""
"189887;""20300"";""MBG0095"";""BU0363FA01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA01"";"
"189888;""20300"";""MBG0095"";""BU0363FA01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA01"";"
"189889;""20300"";""MBG0095"";""BU0363FA01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA01"";"
"189892;""20300"";""MBG0095"";""BU0363FA02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA02"";"
"189893;""20300"";""MBG0095"";""BU0363FA02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA02"";"
"189894;""20300"";""MBG0095"";""BU0363FA02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA02"";"
"189897;""20300"";""MBG0095"";""BU0363FA03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA03"";"
"189898;""20300"";""MBG0095"";""BU0363FA03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA03"";"
"189899;""20300"";""MBG0095"";""BU0363FA03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA03"";"
"189902;""20300"";""MBG0095"";""BU0363FA04"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA04"";"
"189903;""20300"";""MBG0095"";""BU0363FA04"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA04"";"
"189904;""20300"";""MBG0095"";""BU0363FA04"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA04"";"
"189907;""20300"";""MBG0095"";""BU0363FA05"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA05"";"
"189908;""20300"";""MBG0095"";""BU0363FA05"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA05"";"
"189909;""20300"";""MBG0095"";""BU0363FA05"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA05"";"
"189912;""20300"";""MBG0095"";""BU0363FA06"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA06"";"
"189913;""20300"";""MBG0095"";""BU0363FA06"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA06"";"
"189914;""20300"";""MBG0095"";""BU0363FA06"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA06"";"
"189917;""20300"";""MBG0095"";""BU0363FA07"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA07"";"
"189918;""20300"";""MBG0095"";""BU0363FA07"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA07"";"
"189919;""20300"";""MBG0095"";""BU0363FA07"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA07"";"
"189922;""20300"";""MBG0095"";""BU0363FA08"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA08"";""41.3"""
"189923;""20300"";""MBG0095"";""BU0363FA08"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA08"";""53.8"""
"189924;""20300"";""MBG0095"";""BU0363FA08"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FA08"";""29.5"""
"189927;""20300"";""MBG0095"";""WK0363FB  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FB  "";""31.7"""
"189928;""20300"";""MBG0095"";""WK0363FB  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FB  "";""42.4"""
"189929;""20300"";""MBG0095"";""WK0363FB  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FB  "";""30"""
"189932;""20300"";""MBG0095"";""BU0363FB01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB01"";"
"189933;""20300"";""MBG0095"";""BU0363FB01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB01"";"
"189934;""20300"";""MBG0095"";""BU0363FB01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB01"";"
"189937;""20300"";""MBG0095"";""BU0363FB02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB02"";""22.9"""
"189938;""20300"";""MBG0095"";""BU0363FB02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB02"";""29.3"""
"189939;""20300"";""MBG0095"";""BU0363FB02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB02"";""20.9"""
"189942;""20300"";""MBG0095"";""BU0363FB03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB03"";""35.1"""
"189943;""20300"";""MBG0095"";""BU0363FB03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB03"";""47.2"""
"189944;""20300"";""MBG0095"";""BU0363FB03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB03"";""33.6"""
"189947;""20300"";""MBG0095"";""BU0363FB04"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB04"";""32.3"""
"189948;""20300"";""MBG0095"";""BU0363FB04"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB04"";""42.5"""
"189949;""20300"";""MBG0095"";""BU0363FB04"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB04"";""34"""
"189952;""20300"";""MBG0095"";""BU0363FB05"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB05"";""28.4"""
"189953;""20300"";""MBG0095"";""BU0363FB05"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB05"";""36.1"""
"189954;""20300"";""MBG0095"";""BU0363FB05"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB05"";""26.5"""
"189957;""20300"";""MBG0095"";""BU0363FB06"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB06"";""38.1"""
"189958;""20300"";""MBG0095"";""BU0363FB06"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB06"";""48.6"""
"189959;""20300"";""MBG0095"";""BU0363FB06"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB06"";""35.5"""
"189962;""20300"";""MBG0095"";""BU0363FB07"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB07"";""34.2"""
"189963;""20300"";""MBG0095"";""BU0363FB07"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB07"";""46.8"""
"189964;""20300"";""MBG0095"";""BU0363FB07"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB07"";""33"""
"189967;""20300"";""MBG0095"";""BU0363FB08"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB08"";""33.4"""
"189968;""20300"";""MBG0095"";""BU0363FB08"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB08"";""47"""
"189969;""20300"";""MBG0095"";""BU0363FB08"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FB08"";""34.5"""
"189972;""20300"";""MBG0095"";""WK0363FC  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FC  "";""34.5"""
"189973;""20300"";""MBG0095"";""WK0363FC  "";""2022JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FC  "";""47.3"""
"189974;""20300"";""MBG0095"";""WK0363FC  "";""2024JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FC  "";""34.3"""
"189977;""20300"";""MBG0095"";""BU0363FC01"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC01"";""32.5"""
"189978;""20300"";""MBG0095"";""BU0363FC01"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC01"";""41.8"""
"189979;""20300"";""MBG0095"";""BU0363FC01"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC01"";""31"""
"189982;""20300"";""MBG0095"";""BU0363FC02"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC02"";""39.2"""
"189983;""20300"";""MBG0095"";""BU0363FC02"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC02"";""54.1"""
"189984;""20300"";""MBG0095"";""BU0363FC02"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC02"";""38.6"""
"189987;""20300"";""MBG0095"";""BU0363FC03"";""2020JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC03"";""34.8"""
"189988;""20300"";""MBG0095"";""BU0363FC03"";""2022JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC03"";""48.9"""
"189989;""20300"";""MBG0095"";""BU0363FC03"";""2024JJ00"";""Amsterdam                               "";""Buurt   "";""BU0363FC03"";""35.3"""
"189992;""20300"";""MBG0095"";""WK0363FD  "";""2020JJ00"";""Amsterdam                               "";""Wijk    "";""WK0363FD  "";""33.6"""
