"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"MoeiteMetRondkomen_32"
"24084";"20300";"MW00000";"BU17111145";"2024JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111145";
"24085";"20300";"MW00000";"BU17111146";"2012JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111146";
"24086";"20300";"MW00000";"BU17111146";"2016JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111146";
"24087";"20300";"MW00000";"BU17111146";"2020JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111146";
"24088";"20300";"MW00000";"BU17111146";"2022JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111146";
"24089";"20300";"MW00000";"BU17111146";"2024JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111146";
"24090";"20300";"MW00000";"BU17111152";"2012JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111152";
"24091";"20300";"MW00000";"BU17111152";"2016JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111152";
"24092";"20300";"MW00000";"BU17111152";"2020JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111152";
"24093";"20300";"MW00000";"BU17111152";"2022JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111152";
"24094";"20300";"MW00000";"BU17111152";"2024JJ00";"Echt-Susteren                           ";"Buurt   ";"BU17111152";
"24095";"20300";"MW00000";"GM0385    ";"2012JJ00";"Edam-Volendam                           ";"Gemeente";"GM0385    ";"18.4"
"24096";"20300";"MW00000";"GM0385    ";"2016JJ00";"Edam-Volendam                           ";"Gemeente";"GM0385    ";"12.4"
"24097";"20300";"MW00000";"GM0385    ";"2020JJ00";"Edam-Volendam                           ";"Gemeente";"GM0385    ";"9.8"
"24098";"20300";"MW00000";"GM0385    ";"2022JJ00";"Edam-Volendam                           ";"Gemeente";"GM0385    ";"15.4"
"24099";"20300";"MW00000";"GM0385    ";"2024JJ00";"Edam-Volendam                           ";"Gemeente";"GM0385    ";"10.4"
"24100";"20300";"MW00000";"WK038500  ";"2012JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038500  ";"20.4"
"24101";"20300";"MW00000";"WK038500  ";"2016JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038500  ";"15.5"
"24102";"20300";"MW00000";"WK038500  ";"2020JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038500  ";"12.2"
"24103";"20300";"MW00000";"WK038500  ";"2022JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038500  ";"17.8"
"24104";"20300";"MW00000";"WK038500  ";"2024JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038500  ";"13.3"
"24105";"20300";"MW00000";"BU03850001";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850001";"19.7"
"24106";"20300";"MW00000";"BU03850001";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850001";"14"
"24107";"20300";"MW00000";"BU03850001";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850001";"10.9"
"24108";"20300";"MW00000";"BU03850001";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850001";"14.2"
"24109";"20300";"MW00000";"BU03850001";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850001";"12.2"
"24110";"20300";"MW00000";"BU03850002";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850002";"17.8"
"24111";"20300";"MW00000";"BU03850002";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850002";"16.4"
"24112";"20300";"MW00000";"BU03850002";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850002";"12.6"
"24113";"20300";"MW00000";"BU03850002";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850002";"13.8"
"24114";"20300";"MW00000";"BU03850002";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850002";"12.6"
"24115";"20300";"MW00000";"BU03850003";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850003";"11.1"
"24116";"20300";"MW00000";"BU03850003";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850003";"8.2"
"24117";"20300";"MW00000";"BU03850003";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850003";"6.3"
"24118";"20300";"MW00000";"BU03850003";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850003";"15.8"
"24119";"20300";"MW00000";"BU03850003";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850003";"10.9"
"24120";"20300";"MW00000";"BU03850004";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850004";"27.1"
"24121";"20300";"MW00000";"BU03850004";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850004";"22"
"24122";"20300";"MW00000";"BU03850004";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850004";"16.9"
"24123";"20300";"MW00000";"BU03850004";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850004";"25.2"
"24124";"20300";"MW00000";"BU03850004";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850004";"17.1"
"24125";"20300";"MW00000";"BU03850005";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850005";"21.9"
"24126";"20300";"MW00000";"BU03850005";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850005";"16.5"
"24127";"20300";"MW00000";"BU03850005";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850005";"13.8"
"24128";"20300";"MW00000";"BU03850005";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850005";"19"
"24129";"20300";"MW00000";"BU03850005";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850005";"13.8"
"24130";"20300";"MW00000";"BU03850006";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850006";
"24131";"20300";"MW00000";"BU03850006";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850006";
"24132";"20300";"MW00000";"BU03850006";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850006";
"24133";"20300";"MW00000";"BU03850006";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850006";
"24134";"20300";"MW00000";"BU03850006";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850006";
"24135";"20300";"MW00000";"BU03850007";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850007";
"24136";"20300";"MW00000";"BU03850007";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850007";"10.7"
"24137";"20300";"MW00000";"BU03850007";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850007";"14.2"
"24138";"20300";"MW00000";"BU03850007";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850007";"17.9"
"24139";"20300";"MW00000";"BU03850007";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850007";"13.5"
"24140";"20300";"MW00000";"BU03850008";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850008";
"24141";"20300";"MW00000";"BU03850008";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850008";
"24142";"20300";"MW00000";"BU03850008";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850008";
"24143";"20300";"MW00000";"BU03850008";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850008";
"24144";"20300";"MW00000";"BU03850008";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850008";
"24145";"20300";"MW00000";"WK038501  ";"2012JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038501  ";
"24146";"20300";"MW00000";"WK038501  ";"2016JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038501  ";
"24147";"20300";"MW00000";"WK038501  ";"2020JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038501  ";
"24148";"20300";"MW00000";"WK038501  ";"2022JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038501  ";
"24149";"20300";"MW00000";"WK038501  ";"2024JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038501  ";
"24150";"20300";"MW00000";"BU03850101";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850101";
"24151";"20300";"MW00000";"BU03850101";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850101";
"24152";"20300";"MW00000";"BU03850101";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850101";
"24153";"20300";"MW00000";"BU03850101";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850101";
"24154";"20300";"MW00000";"BU03850101";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850101";
"24155";"20300";"MW00000";"WK038502  ";"2012JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038502  ";"17.4"
"24156";"20300";"MW00000";"WK038502  ";"2016JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038502  ";"11.2"
"24157";"20300";"MW00000";"WK038502  ";"2020JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038502  ";"8.8"
"24158";"20300";"MW00000";"WK038502  ";"2022JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038502  ";"15"
"24159";"20300";"MW00000";"WK038502  ";"2024JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038502  ";"9.4"
"24160";"20300";"MW00000";"BU03850201";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850201";"24.9"
"24161";"20300";"MW00000";"BU03850201";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850201";"15.6"
"24162";"20300";"MW00000";"BU03850201";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850201";"12.2"
"24163";"20300";"MW00000";"BU03850201";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850201";"18.2"
"24164";"20300";"MW00000";"BU03850201";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850201";"11.9"
"24165";"20300";"MW00000";"BU03850202";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850202";"18.3"
"24166";"20300";"MW00000";"BU03850202";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850202";"12.5"
"24167";"20300";"MW00000";"BU03850202";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850202";"9.7"
"24168";"20300";"MW00000";"BU03850202";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850202";"16.6"
"24169";"20300";"MW00000";"BU03850202";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850202";"10.8"
"24170";"20300";"MW00000";"BU03850203";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850203";"12.6"
"24171";"20300";"MW00000";"BU03850203";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850203";"9.4"
"24172";"20300";"MW00000";"BU03850203";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850203";"7"
"24173";"20300";"MW00000";"BU03850203";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850203";"14.7"
"24174";"20300";"MW00000";"BU03850203";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850203";"8.6"
"24175";"20300";"MW00000";"BU03850204";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850204";"17.3"
"24176";"20300";"MW00000";"BU03850204";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850204";"10.7"
"24177";"20300";"MW00000";"BU03850204";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850204";"9.6"
"24178";"20300";"MW00000";"BU03850204";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850204";"15.3"
"24179";"20300";"MW00000";"BU03850204";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850204";"10.6"
"24180";"20300";"MW00000";"BU03850205";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850205";"12.4"
"24181";"20300";"MW00000";"BU03850205";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850205";"7.4"
"24182";"20300";"MW00000";"BU03850205";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850205";"6"
"24183";"20300";"MW00000";"BU03850205";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850205";"12.3"
"24184";"20300";"MW00000";"BU03850205";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850205";"6.4"
"24185";"20300";"MW00000";"BU03850206";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850206";"14.3"
"24186";"20300";"MW00000";"BU03850206";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850206";"7.1"
"24187";"20300";"MW00000";"BU03850206";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850206";"5.1"
"24188";"20300";"MW00000";"BU03850206";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850206";"11.6"
"24189";"20300";"MW00000";"BU03850206";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850206";"5.8"
"24190";"20300";"MW00000";"BU03850207";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850207";"19.4"
"24191";"20300";"MW00000";"BU03850207";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850207";"14.3"
"24192";"20300";"MW00000";"BU03850207";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850207";"11.7"
"24193";"20300";"MW00000";"BU03850207";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850207";"18.8"
"24194";"20300";"MW00000";"BU03850207";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850207";"13.2"
"24195";"20300";"MW00000";"BU03850208";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850208";"18.8"
"24196";"20300";"MW00000";"BU03850208";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850208";"13.9"
"24197";"20300";"MW00000";"BU03850208";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850208";"10"
"24198";"20300";"MW00000";"BU03850208";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850208";"19.1"
"24199";"20300";"MW00000";"BU03850208";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850208";"13.1"
"24200";"20300";"MW00000";"BU03850209";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850209";
"24201";"20300";"MW00000";"BU03850209";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850209";
"24202";"20300";"MW00000";"BU03850209";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850209";
"24203";"20300";"MW00000";"BU03850209";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850209";
"24204";"20300";"MW00000";"BU03850209";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850209";
"24205";"20300";"MW00000";"BU03850210";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850210";"15.7"
"24206";"20300";"MW00000";"BU03850210";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850210";"9.3"
"24207";"20300";"MW00000";"BU03850210";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850210";"7.8"
"24208";"20300";"MW00000";"BU03850210";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850210";"11.4"
"24209";"20300";"MW00000";"BU03850210";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850210";"7.2"
"24210";"20300";"MW00000";"BU03850211";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850211";
"24211";"20300";"MW00000";"BU03850211";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850211";
"24212";"20300";"MW00000";"BU03850211";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850211";
"24213";"20300";"MW00000";"BU03850211";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850211";
"24214";"20300";"MW00000";"BU03850211";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850211";
"24215";"20300";"MW00000";"BU03850212";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850212";"18.2"
"24216";"20300";"MW00000";"BU03850212";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850212";"10.3"
"24217";"20300";"MW00000";"BU03850212";"2020JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850212";"9.1"
"24218";"20300";"MW00000";"BU03850212";"2022JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850212";"14"
"24219";"20300";"MW00000";"BU03850212";"2024JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850212";"8.8"
"24220";"20300";"MW00000";"WK038503  ";"2012JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038503  ";"20.9"
"24221";"20300";"MW00000";"WK038503  ";"2016JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038503  ";"13.1"
"24222";"20300";"MW00000";"WK038503  ";"2020JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038503  ";"10.7"
"24223";"20300";"MW00000";"WK038503  ";"2022JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038503  ";"14.2"
"24224";"20300";"MW00000";"WK038503  ";"2024JJ00";"Edam-Volendam                           ";"Wijk    ";"WK038503  ";"10.8"
"24225";"20300";"MW00000";"BU03850301";"2012JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850301";"20.9"
"24226";"20300";"MW00000";"BU03850301";"2016JJ00";"Edam-Volendam                           ";"Buurt   ";"BU03850301";"13.1"
